epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,4000.97,0.03294,0.32609,0.81577,0.76882,0.30099,0.39375,0.22601,0.03318,0.31558,0.7924,0.00840848,0.00840848,0.00840848
17,4216.42,0.03306,0.32468,0.81558,0.76355,0.30419,0.37842,0.21696,0.03302,0.31397,0.79239,0.00838437,0.00838437,0.00838437
18,4423.25,0.03253,0.32191,0.81203,0.76923,0.30586,0.39458,0.22369,0.0328,0.31455,0.79217,0.00836027,0.00836027,0.00836027
19,4629.82,0.03248,0.31788,0.81307,0.7898,0.3039,0.42354,0.25403,0.03168,0.30813,0.78816,0.00833617,0.00833617,0.00833617
20,4832.43,0.03239,0.31887,0.81269,0.77988,0.30657,0.40448,0.23725,0.03135,0.30589,0.78606,0.00831207,0.00831207,0.00831207
21,5035.15,0.03224,0.31626,0.81258,0.76149,0.29844,0.36791,0.2067,0.0344,0.32185,0.79786,0.00828797,0.00828797,0.00828797
22,5237.94,0.03183,0.31223,0.81157,0.77175,0.31165,0.39507,0.22918,0.03175,0.30821,0.78844,0.00826387,0.00826387,0.00826387
23,5440.26,0.03202,0.31492,0.81153,0.79736,0.30589,0.4167,0.24283,0.03223,0.30585,0.78909,0.00823976,0.00823976,0.00823976
24,5646.15,0.03208,0.31566,0.81232,0.79251,0.30845,0.42604,0.25625,0.03091,0.29563,0.78627,0.00821566,0.00821566,0.00821566
25,5848.59,0.03177,0.31031,0.81182,0.77416,0.31296,0.39087,0.22363,0.03229,0.30399,0.79008,0.00819156,0.00819156,0.00819156
26,6051.27,0.03173,0.30907,0.80888,0.7822,0.31098,0.40588,0.23736,0.03133,0.29908,0.78746,0.00816746,0.00816746,0.00816746
27,6253.57,0.03146,0.30636,0.80725,0.78758,0.31704,0.42697,0.25203,0.03084,0.29226,0.78648,0.00814336,0.00814336,0.00814336
28,6457.01,0.03174,0.30914,0.81148,0.784,0.31197,0.39782,0.23125,0.03186,0.30098,0.78973,0.00811926,0.00811926,0.00811926
29,6661.58,0.03139,0.30721,0.80884,0.78891,0.31362,0.41936,0.24883,0.0309,0.29266,0.78651,0.00809515,0.00809515,0.00809515
30,6866.55,0.0311,0.30556,0.80911,0.77931,0.31028,0.41757,0.25048,0.03084,0.29089,0.78701,0.00807105,0.00807105,0.00807105
31,7069.84,0.03122,0.30558,0.80971,0.79423,0.31261,0.42369,0.25318,0.03106,0.29101,0.78627,0.00804695,0.00804695,0.00804695
32,7270.21,0.03094,0.29997,0.80671,0.8062,0.31226,0.44928,0.27387,0.02934,0.28548,0.78221,0.00802285,0.00802285,0.00802285
33,7472.39,0.03076,0.30089,0.80849,0.79347,0.3136,0.43655,0.26506,0.0291,0.28164,0.7805,0.00799875,0.00799875,0.00799875
34,7674.99,0.03071,0.30026,0.80721,0.7942,0.31427,0.41664,0.2436,0.03198,0.29708,0.79194,0.00797465,0.00797465,0.00797465
35,7878.73,0.03083,0.3013,0.80692,0.8088,0.31118,0.44146,0.27236,0.02846,0.27869,0.7782,0.00795054,0.00795054,0.00795054
36,8080.43,0.03071,0.2995,0.80872,0.80083,0.31265,0.42423,0.2551,0.03008,0.2837,0.78396,0.00792644,0.00792644,0.00792644
37,8282.68,0.03062,0.29827,0.80601,0.79387,0.31336,0.43569,0.26753,0.02897,0.27648,0.78034,0.00790234,0.00790234,0.00790234
38,8486.89,0.03049,0.29903,0.80592,0.79491,0.31432,0.42714,0.25817,0.02908,0.27526,0.78175,0.00787824,0.00787824,0.00787824
39,8625.29,0.03038,0.29666,0.80607,0.81904,0.31276,0.44583,0.27644,0.02828,0.27206,0.78004,0.00785414,0.00785414,0.00785414
40,8809.19,0.03044,0.29714,0.80435,0.81356,0.31249,0.4428,0.27451,0.02806,0.27295,0.77649,0.00783004,0.00783004,0.00783004
41,9010.15,0.03041,0.29718,0.80828,0.77594,0.31943,0.41616,0.24665,0.03079,0.28611,0.78517,0.00780593,0.00780593,0.00780593
42,9204.68,0.03046,0.29796,0.80572,0.81712,0.30867,0.44876,0.28126,0.02802,0.2714,0.77783,0.00778183,0.00778183,0.00778183
43,9330.51,0.03031,0.29551,0.806,0.81253,0.31687,0.45024,0.28022,0.02786,0.26623,0.77689,0.00775773,0.00775773,0.00775773
44,9496.15,0.03019,0.29509,0.80398,0.81021,0.31414,0.43987,0.27556,0.02774,0.26647,0.77772,0.00773363,0.00773363,0.00773363
45,9686.45,0.0301,0.29392,0.8038,0.79965,0.31588,0.45152,0.28312,0.02762,0.2651,0.7777,0.00770953,0.00770953,0.00770953
46,9823.21,0.02998,0.29374,0.80469,0.79374,0.31899,0.42812,0.26363,0.02829,0.26801,0.77854,0.00768543,0.00768543,0.00768543
47,10000,0.03023,0.29638,0.80546,0.80647,0.31434,0.44343,0.27746,0.02759,0.26564,0.7758,0.00766132,0.00766132,0.00766132
48,10183.6,0.02992,0.29199,0.8035,0.80092,0.31753,0.44353,0.27917,0.02722,0.26318,0.77548,0.00763722,0.00763722,0.00763722
49,10371.1,0.02987,0.29315,0.80606,0.8145,0.31565,0.44799,0.28039,0.0274,0.26356,0.7759,0.00761312,0.00761312,0.00761312
50,10559.3,0.03021,0.29567,0.80518,0.81251,0.31912,0.44487,0.27667,0.02779,0.26357,0.77804,0.00758902,0.00758902,0.00758902
51,10751.4,0.0298,0.29243,0.80378,0.81033,0.31968,0.45182,0.28364,0.02711,0.26102,0.77447,0.00756492,0.00756492,0.00756492
52,10946.9,0.02976,0.29159,0.80379,0.80308,0.31922,0.44824,0.28332,0.02699,0.25792,0.77537,0.00754082,0.00754082,0.00754082
53,11140.4,0.0297,0.29042,0.80446,0.81255,0.32112,0.44674,0.27979,0.02706,0.26021,0.77502,0.00751671,0.00751671,0.00751671
54,11331.7,0.02978,0.29174,0.80483,0.80762,0.31981,0.44959,0.28404,0.02691,0.25795,0.7742,0.00749261,0.00749261,0.00749261
55,11524,0.02962,0.28868,0.80237,0.81395,0.32077,0.4513,0.28533,0.02671,0.25599,0.77431,0.00746851,0.00746851,0.00746851
56,11716.1,0.02994,0.29189,0.8041,0.81189,0.32213,0.4503,0.28445,0.02665,0.25591,0.77421,0.00744441,0.00744441,0.00744441
57,11909.2,0.02992,0.29219,0.80176,0.81166,0.32122,0.45129,0.28609,0.02658,0.2547,0.77294,0.00742031,0.00742031,0.00742031
58,12103.9,0.02982,0.29033,0.80234,0.8141,0.32191,0.45745,0.29026,0.02643,0.25544,0.77269,0.00739621,0.00739621,0.00739621
59,12295.2,0.02962,0.28907,0.80301,0.80668,0.32221,0.44387,0.28071,0.02637,0.2536,0.77339,0.0073721,0.0073721,0.0073721
60,12488.1,0.02945,0.28778,0.80334,0.81274,0.32132,0.45853,0.29178,0.02633,0.25314,0.77276,0.007348,0.007348,0.007348
61,12682.6,0.02971,0.28849,0.80529,0.8152,0.31982,0.45206,0.28825,0.02629,0.25301,0.77278,0.0073239,0.0073239,0.0073239
62,12875.9,0.02958,0.28664,0.80334,0.8152,0.32043,0.45649,0.29229,0.02622,0.25109,0.77243,0.0072998,0.0072998,0.0072998
63,13073.6,0.02962,0.28916,0.80393,0.81649,0.3185,0.45601,0.29181,0.02625,0.25029,0.77255,0.0072757,0.0072757,0.0072757
64,13275.5,0.02944,0.28654,0.80361,0.8163,0.32042,0.46027,0.2947,0.02609,0.24896,0.77199,0.0072516,0.0072516,0.0072516
65,13418.8,0.02957,0.28965,0.80323,0.8147,0.32282,0.4581,0.29359,0.02593,0.24796,0.77151,0.00722749,0.00722749,0.00722749
66,13607.7,0.02976,0.29023,0.80242,0.80969,0.32238,0.45554,0.29131,0.02601,0.24796,0.77213,0.00720339,0.00720339,0.00720339
67,13797.1,0.02953,0.2869,0.80299,0.81693,0.3238,0.46101,0.29645,0.02588,0.24681,0.77196,0.00717929,0.00717929,0.00717929
68,13994,0.02951,0.28748,0.80194,0.82047,0.32477,0.46521,0.29779,0.02586,0.24604,0.77199,0.00715519,0.00715519,0.00715519
69,14129.8,0.02951,0.28818,0.80219,0.8178,0.32473,0.46259,0.29687,0.02578,0.24661,0.7712,0.00713109,0.00713109,0.00713109
70,14319.2,0.02924,0.2851,0.80419,0.81896,0.32395,0.46639,0.30098,0.02568,0.246,0.77104,0.00710699,0.00710699,0.00710699
71,14464.9,0.02959,0.28823,0.80375,0.82311,0.32421,0.46525,0.29937,0.02561,0.24589,0.77088,0.00708288,0.00708288,0.00708288
72,14667.9,0.02927,0.28667,0.80331,0.81739,0.32372,0.46823,0.30119,0.02565,0.24481,0.77124,0.00705878,0.00705878,0.00705878
73,14899.5,0.02952,0.28784,0.80148,0.82112,0.32333,0.4677,0.3012,0.02573,0.24615,0.77085,0.00703468,0.00703468,0.00703468
74,15130.1,0.02917,0.28297,0.80223,0.82023,0.32501,0.46726,0.30181,0.0256,0.24432,0.77071,0.00701058,0.00701058,0.00701058
75,15372.5,0.02926,0.28377,0.80312,0.82179,0.32539,0.47054,0.30422,0.02548,0.24408,0.7704,0.00698648,0.00698648,0.00698648
76,15533.1,0.02924,0.28549,0.80216,0.8231,0.32484,0.46741,0.30213,0.02544,0.24334,0.7702,0.00696238,0.00696238,0.00696238
77,15741.8,0.02929,0.28466,0.80265,0.82003,0.32498,0.46773,0.3024,0.0255,0.24394,0.77046,0.00693827,0.00693827,0.00693827
78,15989.8,0.02912,0.28397,0.80046,0.818,0.32614,0.46815,0.30281,0.02545,0.2438,0.77023,0.00691417,0.00691417,0.00691417
79,16144.6,0.02928,0.28359,0.80064,0.82217,0.32568,0.47001,0.30382,0.02543,0.24332,0.77019,0.00689007,0.00689007,0.00689007
80,16329.7,0.02918,0.28549,0.80156,0.8226,0.32368,0.47243,0.30655,0.02541,0.24351,0.77014,0.00686597,0.00686597,0.00686597
81,16516.6,0.02906,0.28176,0.8018,0.82036,0.32416,0.47114,0.306,0.02528,0.24228,0.77002,0.00684187,0.00684187,0.00684187
82,16710,0.02926,0.28387,0.80245,0.81947,0.32328,0.46983,0.30503,0.02529,0.24203,0.77015,0.00681777,0.00681777,0.00681777
83,16916.2,0.02924,0.28357,0.80358,0.82359,0.324,0.47063,0.30499,0.02529,0.24188,0.77009,0.00679366,0.00679366,0.00679366
84,17064.4,0.02922,0.28458,0.80098,0.82449,0.32403,0.47281,0.3063,0.02526,0.2418,0.76996,0.00676956,0.00676956,0.00676956
85,17260.2,0.02874,0.28211,0.80364,0.82596,0.32403,0.47315,0.30704,0.02526,0.24186,0.77003,0.00674546,0.00674546,0.00674546
86,17391.7,0.02914,0.28282,0.80111,0.82599,0.3248,0.47338,0.30729,0.02523,0.24133,0.76979,0.00672136,0.00672136,0.00672136
87,17560.1,0.02903,0.28246,0.80048,0.82362,0.32529,0.47531,0.30847,0.02516,0.24021,0.76978,0.00669726,0.00669726,0.00669726
88,17748,0.02907,0.28119,0.79894,0.82244,0.32532,0.47482,0.30859,0.02511,0.23959,0.7697,0.00667316,0.00667316,0.00667316
89,17951.7,0.02894,0.28273,0.8007,0.82181,0.32513,0.47325,0.30821,0.02505,0.23939,0.76939,0.00664905,0.00664905,0.00664905
90,18091.3,0.02895,0.28072,0.80066,0.82092,0.32519,0.47405,0.30879,0.02501,0.23893,0.76924,0.00662495,0.00662495,0.00662495
91,18270.1,0.02895,0.28159,0.80187,0.82268,0.32584,0.4747,0.30895,0.02502,0.23841,0.76916,0.00660085,0.00660085,0.00660085
92,18470.9,0.02882,0.2807,0.80158,0.82117,0.32529,0.47404,0.30883,0.025,0.23835,0.76905,0.00657675,0.00657675,0.00657675
93,18668.9,0.02925,0.28471,0.7995,0.82179,0.32608,0.47422,0.30946,0.02496,0.23804,0.76913,0.00655265,0.00655265,0.00655265
94,18801.4,0.02888,0.28193,0.80039,0.82405,0.32634,0.47465,0.30932,0.02491,0.23777,0.7691,0.00652855,0.00652855,0.00652855
95,18974.1,0.02895,0.28241,0.80187,0.82139,0.32684,0.47338,0.30838,0.02491,0.23778,0.76892,0.00650444,0.00650444,0.00650444
96,19180.2,0.02904,0.28185,0.80203,0.82294,0.32716,0.47366,0.30836,0.02488,0.2377,0.76895,0.00648034,0.00648034,0.00648034
97,19396.9,0.02877,0.27996,0.80144,0.82298,0.32728,0.4743,0.30919,0.02487,0.23775,0.76894,0.00645624,0.00645624,0.00645624
98,19526.8,0.02878,0.27888,0.80063,0.82301,0.32726,0.47474,0.30938,0.02487,0.23766,0.76881,0.00643214,0.00643214,0.00643214
99,19708.5,0.02883,0.27936,0.79971,0.82293,0.32742,0.47419,0.30893,0.02487,0.23753,0.76885,0.00640804,0.00640804,0.00640804
100,19910.3,0.02893,0.28108,0.79963,0.82287,0.32756,0.4746,0.30967,0.02486,0.2376,0.76875,0.00638394,0.00638394,0.00638394
101,20104.4,0.02902,0.28105,0.80044,0.82503,0.32774,0.47536,0.31043,0.02482,0.23749,0.76864,0.00635983,0.00635983,0.00635983
102,20242.7,0.02848,0.27536,0.79743,0.82267,0.3274,0.47463,0.31089,0.02478,0.23723,0.76862,0.00633573,0.00633573,0.00633573
103,20428.8,0.0286,0.2781,0.80139,0.82309,0.32777,0.47606,0.31133,0.02476,0.23733,0.76848,0.00631163,0.00631163,0.00631163
104,20617.6,0.02872,0.27825,0.79996,0.8247,0.32753,0.47593,0.31139,0.02475,0.23698,0.76844,0.00628753,0.00628753,0.00628753
105,20804.4,0.02863,0.27844,0.79893,0.82383,0.32752,0.47659,0.31192,0.02472,0.2368,0.76836,0.00626343,0.00626343,0.00626343
106,20996,0.02854,0.27844,0.80051,0.82407,0.32802,0.47658,0.31226,0.02471,0.23683,0.76826,0.00623933,0.00623933,0.00623933
107,21189,0.02881,0.27916,0.80176,0.82431,0.32817,0.47688,0.31196,0.0247,0.23648,0.76819,0.00621522,0.00621522,0.00621522
108,21380.5,0.02878,0.27848,0.80101,0.82299,0.32805,0.47696,0.31209,0.02468,0.23621,0.76817,0.00619112,0.00619112,0.00619112
109,21576.4,0.02858,0.27813,0.79859,0.82312,0.32846,0.47754,0.31243,0.02466,0.23572,0.76815,0.00616702,0.00616702,0.00616702
110,21771.6,0.02869,0.27876,0.80034,0.82555,0.32859,0.47774,0.31243,0.02465,0.23563,0.76815,0.00614292,0.00614292,0.00614292
111,21966,0.02863,0.2784,0.79954,0.8262,0.32877,0.47817,0.31255,0.02465,0.23538,0.76814,0.00611882,0.00611882,0.00611882
112,22168,0.02844,0.2768,0.8007,0.82665,0.3293,0.47871,0.31287,0.02464,0.23545,0.76816,0.00609472,0.00609472,0.00609472
113,22364.5,0.02872,0.27793,0.79999,0.82694,0.32928,0.47891,0.31317,0.02462,0.23546,0.76815,0.00607061,0.00607061,0.00607061
114,22559.7,0.0286,0.27549,0.80035,0.82691,0.3294,0.47938,0.31355,0.02462,0.23529,0.76819,0.00604651,0.00604651,0.00604651
115,22753.8,0.02838,0.27623,0.7991,0.82621,0.32884,0.47926,0.31369,0.0246,0.23501,0.76813,0.00602241,0.00602241,0.00602241
116,22952.8,0.02861,0.27661,0.80137,0.82599,0.32886,0.4793,0.3134,0.02459,0.23511,0.7681,0.00599831,0.00599831,0.00599831
117,23147.8,0.02861,0.27742,0.79935,0.82609,0.32897,0.47921,0.31344,0.02458,0.23495,0.76803,0.00597421,0.00597421,0.00597421
118,23343.9,0.02859,0.2772,0.80008,0.82537,0.32906,0.4789,0.31318,0.02457,0.2349,0.76806,0.00595011,0.00595011,0.00595011
119,23538.8,0.02857,0.27854,0.80058,0.82412,0.32934,0.47925,0.31361,0.02457,0.23485,0.76802,0.005926,0.005926,0.005926
120,23733.6,0.02842,0.27563,0.79861,0.82534,0.32901,0.47904,0.31342,0.02456,0.23482,0.76807,0.0059019,0.0059019,0.0059019
121,23945.3,0.02843,0.27635,0.79845,0.82392,0.32898,0.479,0.31354,0.02455,0.23473,0.76805,0.0058778,0.0058778,0.0058778
122,24087.8,0.02839,0.27527,0.79834,0.82412,0.32867,0.4792,0.31392,0.02454,0.2347,0.76796,0.0058537,0.0058537,0.0058537
123,24263.9,0.02842,0.27814,0.7992,0.82505,0.32944,0.48001,0.31403,0.02453,0.2346,0.76794,0.0058296,0.0058296,0.0058296
124,24457.3,0.02831,0.27597,0.79989,0.82589,0.32938,0.47998,0.31439,0.02451,0.23454,0.76789,0.0058055,0.0058055,0.0058055
125,24652.5,0.02824,0.27524,0.7993,0.82641,0.32924,0.48033,0.31457,0.02451,0.23439,0.76786,0.00578139,0.00578139,0.00578139
126,24847.2,0.02837,0.27574,0.79873,0.82602,0.32934,0.48063,0.31462,0.02449,0.23449,0.7678,0.00575729,0.00575729,0.00575729
127,25040.6,0.02855,0.27711,0.79909,0.82631,0.32933,0.48052,0.31463,0.02448,0.23442,0.76777,0.00573319,0.00573319,0.00573319
128,25237.5,0.02841,0.27492,0.79917,0.82696,0.32961,0.48075,0.31484,0.02446,0.23423,0.76773,0.00570909,0.00570909,0.00570909
129,25434.3,0.0283,0.27491,0.79866,0.8263,0.3294,0.48063,0.31492,0.02446,0.23404,0.76768,0.00568499,0.00568499,0.00568499
130,25628.3,0.02829,0.27362,0.79715,0.82847,0.32897,0.48037,0.31469,0.02446,0.23413,0.76769,0.00566089,0.00566089,0.00566089
131,25826.7,0.02825,0.27313,0.79762,0.82627,0.32947,0.48022,0.3146,0.02445,0.23402,0.76762,0.00563678,0.00563678,0.00563678
132,26024.2,0.02846,0.27508,0.7998,0.82668,0.32947,0.48045,0.31477,0.02444,0.23399,0.76758,0.00561268,0.00561268,0.00561268
133,26218.9,0.02806,0.27337,0.79776,0.82639,0.32931,0.48037,0.31486,0.02444,0.23397,0.76755,0.00558858,0.00558858,0.00558858
134,26416.4,0.02815,0.27239,0.79821,0.82722,0.32969,0.48051,0.31458,0.02444,0.23393,0.76755,0.00556448,0.00556448,0.00556448
135,26610.4,0.02838,0.27502,0.80092,0.82772,0.3297,0.4804,0.31463,0.02442,0.23388,0.76755,0.00554038,0.00554038,0.00554038
136,26805.8,0.02824,0.27317,0.79939,0.82796,0.32954,0.48014,0.31468,0.02443,0.23397,0.76751,0.00551628,0.00551628,0.00551628
137,27002.1,0.02819,0.27218,0.79659,0.8277,0.32939,0.4802,0.31497,0.0244,0.23363,0.76748,0.00549217,0.00549217,0.00549217
138,27198.4,0.02818,0.27291,0.79669,0.82851,0.32978,0.48039,0.31486,0.02441,0.23348,0.76748,0.00546807,0.00546807,0.00546807
139,27392.5,0.02809,0.27316,0.79661,0.82863,0.32921,0.48009,0.31504,0.0244,0.23361,0.76747,0.00544397,0.00544397,0.00544397
140,27589.6,0.02821,0.27617,0.79822,0.82926,0.32929,0.48006,0.31473,0.02441,0.23353,0.76745,0.00541987,0.00541987,0.00541987
141,27786.6,0.02814,0.27359,0.79784,0.82905,0.32937,0.48011,0.31481,0.02439,0.23355,0.76738,0.00539577,0.00539577,0.00539577
142,27984.3,0.02793,0.27198,0.79719,0.82913,0.32948,0.47984,0.31481,0.0244,0.23354,0.7674,0.00537167,0.00537167,0.00537167
143,28181.1,0.02813,0.27366,0.79707,0.82881,0.32955,0.47981,0.31461,0.02439,0.23363,0.76736,0.00534756,0.00534756,0.00534756
144,28375.9,0.02792,0.26964,0.79712,0.82922,0.32978,0.47982,0.31453,0.02439,0.23367,0.76735,0.00532346,0.00532346,0.00532346
145,28570.6,0.02797,0.27184,0.79952,0.82941,0.32987,0.47979,0.31474,0.02438,0.23336,0.76736,0.00529936,0.00529936,0.00529936
146,28777.5,0.02788,0.27034,0.79811,0.82918,0.33007,0.47989,0.31475,0.02438,0.2333,0.76732,0.00527526,0.00527526,0.00527526
147,28976.6,0.02802,0.2721,0.79811,0.8285,0.32986,0.47964,0.31465,0.02438,0.23361,0.76731,0.00525116,0.00525116,0.00525116
148,29176.6,0.02806,0.27219,0.79802,0.82906,0.33008,0.47986,0.31445,0.02438,0.23373,0.76731,0.00522706,0.00522706,0.00522706
149,29372.6,0.028,0.27101,0.79764,0.82851,0.33013,0.4797,0.31446,0.02439,0.23367,0.76727,0.00520295,0.00520295,0.00520295
150,29578.9,0.02796,0.2717,0.79682,0.82837,0.33026,0.4798,0.31456,0.02437,0.23369,0.76725,0.00517885,0.00517885,0.00517885
151,29777.3,0.02786,0.27035,0.79767,0.82856,0.33041,0.47938,0.3143,0.02437,0.23381,0.7672,0.00515475,0.00515475,0.00515475
152,29974.4,0.02774,0.27045,0.79778,0.82863,0.33069,0.47949,0.31428,0.02437,0.23379,0.7672,0.00513065,0.00513065,0.00513065
153,30171.6,0.02774,0.269,0.79573,0.82832,0.3306,0.47934,0.31405,0.02436,0.23339,0.76722,0.00510655,0.00510655,0.00510655
154,30368.2,0.02768,0.26858,0.7969,0.82818,0.33085,0.4797,0.31437,0.02437,0.23358,0.76715,0.00508245,0.00508245,0.00508245
155,30567.1,0.02772,0.26881,0.79553,0.82797,0.33089,0.47978,0.31444,0.02436,0.2334,0.76713,0.00505834,0.00505834,0.00505834
156,30765.2,0.02791,0.27011,0.79732,0.82884,0.33108,0.47986,0.31432,0.02436,0.23328,0.76713,0.00503424,0.00503424,0.00503424
157,30959.9,0.02774,0.26955,0.79603,0.82851,0.3309,0.47981,0.31451,0.02435,0.23302,0.76711,0.00501014,0.00501014,0.00501014
158,31155.5,0.02758,0.26566,0.79604,0.82866,0.33094,0.47986,0.3147,0.02436,0.23313,0.76709,0.00498604,0.00498604,0.00498604
159,31350.6,0.02779,0.26957,0.79795,0.82849,0.33128,0.47993,0.31472,0.02433,0.23315,0.76709,0.00496194,0.00496194,0.00496194
160,31550.8,0.02766,0.26873,0.79693,0.82819,0.33157,0.48037,0.31446,0.02434,0.23307,0.76704,0.00493784,0.00493784,0.00493784
161,31768.9,0.02766,0.269,0.79814,0.82905,0.33134,0.48014,0.31436,0.02434,0.23298,0.76706,0.00491373,0.00491373,0.00491373
162,31973.8,0.02783,0.26986,0.79535,0.82839,0.33199,0.48066,0.31452,0.02432,0.23307,0.76702,0.00488963,0.00488963,0.00488963
163,32176.9,0.02767,0.26841,0.79675,0.8293,0.33166,0.48037,0.31443,0.02432,0.23298,0.76705,0.00486553,0.00486553,0.00486553
164,32375.2,0.02763,0.26798,0.79597,0.8277,0.33162,0.48001,0.31434,0.02432,0.23291,0.76699,0.00484143,0.00484143,0.00484143
165,32577.2,0.02749,0.2667,0.79558,0.8279,0.33193,0.48018,0.31433,0.0243,0.23263,0.76694,0.00481733,0.00481733,0.00481733
166,32794.9,0.02735,0.26541,0.79551,0.82742,0.33215,0.48003,0.31408,0.02431,0.23268,0.76693,0.00479323,0.00479323,0.00479323
167,32935.8,0.02761,0.26734,0.79792,0.82901,0.3321,0.48012,0.3142,0.0243,0.23276,0.76694,0.00476912,0.00476912,0.00476912
168,33130.8,0.02751,0.26794,0.79403,0.82889,0.33228,0.48006,0.31416,0.0243,0.23302,0.76688,0.00474502,0.00474502,0.00474502
169,33348.6,0.02757,0.26639,0.79481,0.82902,0.33232,0.48,0.31405,0.02431,0.23303,0.76688,0.00472092,0.00472092,0.00472092
170,33551,0.02731,0.26426,0.79494,0.82856,0.33247,0.47986,0.31433,0.0243,0.23295,0.76685,0.00469682,0.00469682,0.00469682
171,33771.4,0.0274,0.26724,0.79516,0.82835,0.33254,0.47934,0.31387,0.02431,0.23301,0.76684,0.00467272,0.00467272,0.00467272
172,33975.4,0.02744,0.26587,0.79351,0.82833,0.3327,0.47955,0.31382,0.02429,0.23305,0.7668,0.00464862,0.00464862,0.00464862
173,34182,0.0275,0.2663,0.79789,0.82799,0.33273,0.47934,0.31388,0.02428,0.23298,0.76678,0.00462451,0.00462451,0.00462451
174,34392.6,0.02768,0.26721,0.79708,0.82815,0.33277,0.47924,0.31382,0.02427,0.23295,0.76676,0.00460041,0.00460041,0.00460041
175,34524,0.02748,0.26696,0.79594,0.82832,0.33288,0.47917,0.31401,0.02426,0.23303,0.76672,0.00457631,0.00457631,0.00457631
176,34687.3,0.02721,0.26393,0.79683,0.82852,0.33294,0.4792,0.31403,0.02426,0.23292,0.76671,0.00455221,0.00455221,0.00455221
177,34870.5,0.0276,0.2672,0.79553,0.82919,0.33312,0.47932,0.31393,0.02425,0.23273,0.76672,0.00452811,0.00452811,0.00452811
178,35063,0.02743,0.2673,0.79659,0.82881,0.33301,0.47913,0.31398,0.02425,0.23272,0.76669,0.00450401,0.00450401,0.00450401
179,35245.3,0.02728,0.26526,0.79649,0.82861,0.33301,0.47904,0.314,0.02425,0.23294,0.76673,0.0044799,0.0044799,0.0044799
180,35365,0.02731,0.26513,0.79499,0.82914,0.33326,0.47912,0.31384,0.02426,0.23291,0.76675,0.0044558,0.0044558,0.0044558
181,35490.8,0.02712,0.26302,0.79647,0.82874,0.33303,0.47892,0.31361,0.02426,0.23275,0.76672,0.0044317,0.0044317,0.0044317
182,35614.6,0.02715,0.26317,0.7945,0.82886,0.33302,0.47906,0.31369,0.02427,0.23283,0.76671,0.0044076,0.0044076,0.0044076
183,35747,0.0273,0.26445,0.79736,0.82815,0.33281,0.47858,0.3134,0.02428,0.23311,0.7667,0.0043835,0.0043835,0.0043835
184,35913.3,0.02724,0.26358,0.7951,0.8283,0.3327,0.47865,0.31329,0.02428,0.23305,0.76668,0.0043594,0.0043594,0.0043594
