epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,29278.7,0.0201,0.21107,0.6386,0.88765,0.59295,0.72879,0.51105,0.0195,0.19948,0.63253,0.000320016,0.000320016,0.000320016
114,29528.4,0.02009,0.21104,0.63861,0.88885,0.59259,0.72906,0.51109,0.0195,0.19946,0.63252,0.00031204,0.00031204,0.00031204
115,29778.7,0.02012,0.21144,0.63907,0.88941,0.59285,0.72921,0.51142,0.0195,0.19952,0.6325,0.000304123,0.000304123,0.000304123
116,30028.1,0.02001,0.21076,0.63849,0.88943,0.59298,0.72928,0.51144,0.0195,0.19958,0.63249,0.000296266,0.000296266,0.000296266
117,30278.8,0.02009,0.21093,0.63899,0.88876,0.59303,0.72951,0.51134,0.01949,0.19951,0.63252,0.000288474,0.000288474,0.000288474
118,30529.2,0.02002,0.21058,0.63901,0.88909,0.59305,0.72954,0.51145,0.01949,0.19948,0.6325,0.000280747,0.000280747,0.000280747
119,30810.6,0.02004,0.21045,0.63894,0.88988,0.59289,0.72956,0.51137,0.01949,0.19941,0.63251,0.000273089,0.000273089,0.000273089
120,31075.2,0.01992,0.20899,0.63863,0.88868,0.59295,0.72943,0.51161,0.01948,0.19945,0.63251,0.000265502,0.000265502,0.000265502
121,31323.9,0.01997,0.20932,0.63888,0.88858,0.59265,0.72938,0.51156,0.01947,0.1995,0.63251,0.000257988,0.000257988,0.000257988
122,31574.6,0.02002,0.21081,0.63897,0.88914,0.59292,0.72977,0.51195,0.01947,0.19952,0.63252,0.000250549,0.000250549,0.000250549
123,31823.6,0.02004,0.20943,0.6389,0.8895,0.59299,0.72992,0.51194,0.01947,0.1996,0.63251,0.000243187,0.000243187,0.000243187
124,32074.4,0.01981,0.20777,0.63787,0.88892,0.59258,0.72965,0.51214,0.01946,0.19938,0.63253,0.000235906,0.000235906,0.000235906
125,32326.1,0.01994,0.20935,0.6382,0.88991,0.59236,0.72967,0.51239,0.01946,0.19938,0.63253,0.000228706,0.000228706,0.000228706
126,32576.8,0.01994,0.20922,0.63818,0.88989,0.5923,0.72981,0.51257,0.01945,0.19938,0.63251,0.000221591,0.000221591,0.000221591
127,32834.3,0.01994,0.20928,0.63744,0.89011,0.59251,0.73002,0.51263,0.01945,0.1995,0.63249,0.000214562,0.000214562,0.000214562
128,33084.6,0.0199,0.2092,0.63852,0.89081,0.59281,0.73031,0.51265,0.01945,0.1994,0.63249,0.000207622,0.000207622,0.000207622
129,33354,0.01993,0.20874,0.63811,0.89004,0.59265,0.73009,0.51272,0.01946,0.19944,0.63247,0.000200773,0.000200773,0.000200773
130,33615,0.01995,0.20849,0.63856,0.88964,0.59312,0.73026,0.51281,0.01945,0.19933,0.63247,0.000194016,0.000194016,0.000194016
131,33866.3,0.01988,0.20855,0.63724,0.88926,0.59268,0.72992,0.5128,0.01945,0.1994,0.63245,0.000187354,0.000187354,0.000187354
132,34118.9,0.01987,0.20776,0.63803,0.89001,0.59304,0.73029,0.51288,0.01945,0.19929,0.63247,0.000180789,0.000180789,0.000180789
133,34368.1,0.01986,0.20749,0.63888,0.88978,0.59291,0.7301,0.51274,0.01944,0.19916,0.63248,0.000174323,0.000174323,0.000174323
134,34619.1,0.0199,0.20795,0.63824,0.88942,0.59295,0.73001,0.51299,0.01944,0.19931,0.63245,0.000167957,0.000167957,0.000167957
135,34871.8,0.01985,0.20695,0.63767,0.88987,0.59311,0.73026,0.51284,0.01943,0.19939,0.63246,0.000161695,0.000161695,0.000161695
136,35123.3,0.01978,0.20668,0.63829,0.89015,0.59318,0.73034,0.51292,0.01944,0.19936,0.63243,0.000155537,0.000155537,0.000155537
137,35516.4,0.01972,0.20652,0.63707,0.89009,0.5931,0.73041,0.51338,0.01943,0.19936,0.63244,0.000149486,0.000149486,0.000149486
138,35771.2,0.0198,0.20669,0.63745,0.89017,0.59296,0.73042,0.5132,0.01944,0.19951,0.63245,0.000143543,0.000143543,0.000143543
139,36085.8,0.01974,0.20616,0.63795,0.89041,0.59322,0.73053,0.51302,0.01943,0.19934,0.63245,0.00013771,0.00013771,0.00013771
140,36336.9,0.01976,0.20575,0.63677,0.88989,0.59296,0.73028,0.51305,0.01943,0.1994,0.63245,0.000131989,0.000131989,0.000131989
141,36593.3,0.01973,0.20603,0.63765,0.88979,0.59293,0.73028,0.51303,0.01943,0.1994,0.63241,0.000126382,0.000126382,0.000126382
142,36843.6,0.01968,0.20585,0.63773,0.89064,0.59318,0.73051,0.51303,0.01943,0.19943,0.63245,0.00012089,0.00012089,0.00012089
143,37090.5,0.01971,0.20547,0.63824,0.89043,0.59307,0.73067,0.51312,0.01943,0.19946,0.63241,0.000115516,0.000115516,0.000115516
144,37340.3,0.01973,0.2058,0.63737,0.89001,0.59295,0.7304,0.51313,0.01943,0.19942,0.63244,0.00011026,0.00011026,0.00011026
145,37591.1,0.01964,0.20511,0.63737,0.8904,0.59302,0.73062,0.51327,0.01942,0.19922,0.63242,0.000105125,0.000105125,0.000105125
146,37839.4,0.01958,0.20402,0.63792,0.89043,0.59304,0.73061,0.51331,0.01942,0.19927,0.63242,0.000100111,0.000100111,0.000100111
147,38092.2,0.01957,0.2037,0.63751,0.89061,0.59292,0.73056,0.51338,0.01942,0.19924,0.63241,9.52208e-05,9.52208e-05,9.52208e-05
148,38340.3,0.01964,0.20479,0.6366,0.89104,0.59298,0.73083,0.51329,0.01942,0.19926,0.63238,9.04556e-05,9.04556e-05,9.04556e-05
149,38589.2,0.01959,0.20441,0.63609,0.891,0.59275,0.73061,0.51336,0.01943,0.19923,0.63239,8.58168e-05,8.58168e-05,8.58168e-05
150,38838.9,0.01963,0.20407,0.63647,0.89146,0.59296,0.7308,0.51352,0.01942,0.19907,0.63239,8.13058e-05,8.13058e-05,8.13058e-05
151,39084.6,0.01963,0.20398,0.63713,0.89096,0.59247,0.73051,0.51336,0.01943,0.19914,0.63238,7.69239e-05,7.69239e-05,7.69239e-05
152,39333.9,0.01964,0.20429,0.6378,0.89116,0.59279,0.73048,0.51355,0.01942,0.19907,0.63236,7.26725e-05,7.26725e-05,7.26725e-05
153,39581.7,0.01955,0.20345,0.6377,0.89061,0.59256,0.7304,0.51346,0.01942,0.19916,0.63236,6.85529e-05,6.85529e-05,6.85529e-05
154,39833,0.01961,0.20348,0.63629,0.89071,0.59259,0.7304,0.51353,0.01942,0.19914,0.63237,6.45663e-05,6.45663e-05,6.45663e-05
155,40087.9,0.01955,0.20292,0.63711,0.89143,0.59241,0.73047,0.51339,0.01942,0.19908,0.63238,6.07141e-05,6.07141e-05,6.07141e-05
156,40338.9,0.01966,0.20416,0.63687,0.8915,0.59233,0.7303,0.51347,0.01942,0.19919,0.63236,5.69972e-05,5.69972e-05,5.69972e-05
157,40593.2,0.01948,0.20219,0.63687,0.89211,0.59222,0.73047,0.51341,0.01942,0.19921,0.63236,5.34169e-05,5.34169e-05,5.34169e-05
158,40840.9,0.01951,0.20223,0.63662,0.89161,0.59258,0.73068,0.51365,0.01942,0.19905,0.63237,4.99743e-05,4.99743e-05,4.99743e-05
159,41089.2,0.01949,0.20243,0.63562,0.89248,0.59233,0.73077,0.51356,0.01942,0.19902,0.63237,4.66703e-05,4.66703e-05,4.66703e-05
160,41337.9,0.01953,0.20266,0.63651,0.89119,0.5925,0.73042,0.51345,0.01942,0.19922,0.63237,4.35061e-05,4.35061e-05,4.35061e-05
161,41589.4,0.01954,0.20301,0.63778,0.89138,0.59243,0.73055,0.51377,0.01942,0.19917,0.63236,4.04826e-05,4.04826e-05,4.04826e-05
162,41842,0.01944,0.20156,0.6362,0.89078,0.59233,0.73024,0.5137,0.01941,0.19931,0.63236,3.76006e-05,3.76006e-05,3.76006e-05
163,42098,0.01948,0.20197,0.63636,0.89086,0.59245,0.73034,0.51369,0.01942,0.19932,0.63236,3.48611e-05,3.48611e-05,3.48611e-05
164,42351.1,0.01942,0.20106,0.63687,0.89113,0.5926,0.73066,0.51348,0.01942,0.19939,0.63234,3.22649e-05,3.22649e-05,3.22649e-05
165,42601.9,0.0194,0.20156,0.63568,0.89134,0.59262,0.73052,0.51358,0.01942,0.19935,0.63236,2.98129e-05,2.98129e-05,2.98129e-05
166,42860,0.0195,0.20256,0.63662,0.89114,0.59184,0.73013,0.51354,0.01943,0.19948,0.63237,2.75056e-05,2.75056e-05,2.75056e-05
167,43129.8,0.01946,0.20165,0.63653,0.89075,0.59234,0.73043,0.51344,0.01943,0.19939,0.63238,2.5344e-05,2.5344e-05,2.5344e-05
168,43380,0.01938,0.20108,0.6368,0.89118,0.59179,0.73031,0.51356,0.01943,0.19963,0.63241,2.33285e-05,2.33285e-05,2.33285e-05
169,43636.1,0.01948,0.20173,0.63611,0.89066,0.59237,0.73045,0.51351,0.01943,0.1997,0.63238,2.14598e-05,2.14598e-05,2.14598e-05
170,43913.1,0.01938,0.20069,0.63638,0.89155,0.59201,0.7304,0.51327,0.01943,0.19971,0.63239,1.97386e-05,1.97386e-05,1.97386e-05
171,44184.1,0.01872,0.19343,0.63255,0.89073,0.59245,0.73061,0.51355,0.01944,0.19975,0.63242,1.81652e-05,1.81652e-05,1.81652e-05
172,44417,0.01858,0.19253,0.63165,0.89207,0.59153,0.73028,0.51327,0.01944,0.1998,0.63241,1.67403e-05,1.67403e-05,1.67403e-05
173,44646.4,0.0186,0.19153,0.63227,0.89153,0.59185,0.73026,0.51329,0.01945,0.19991,0.63243,1.54641e-05,1.54641e-05,1.54641e-05
174,44879.1,0.0186,0.19137,0.63218,0.89111,0.59185,0.73036,0.51336,0.01946,0.2001,0.63246,1.43372e-05,1.43372e-05,1.43372e-05
175,45110.1,0.01861,0.19234,0.63287,0.89104,0.59182,0.73023,0.5133,0.01946,0.20003,0.63247,1.33599e-05,1.33599e-05,1.33599e-05
176,45342.4,0.01859,0.19183,0.63206,0.89087,0.5918,0.73031,0.5133,0.01947,0.20023,0.63247,1.25324e-05,1.25324e-05,1.25324e-05
177,45572.6,0.01854,0.19043,0.63189,0.89137,0.59156,0.73018,0.51316,0.01947,0.20024,0.63248,1.1855e-05,1.1855e-05,1.1855e-05
